reflector_ip,ip_version,description,country_code,country_name,region,sub_region
78.142.210.142,4,0dan.org,TR,Turkey,Asia,Western Asia
46.235.11.82,4,1000a.com.tr,TR,Turkey,Asia,Western Asia
93.113.63.193,4,1001baski.com,TR,Turkey,Asia,Western Asia
213.159.7.56,4,1001dizi.net,TR,Turkey,Asia,Western Asia
185.146.88.177,4,10xakademi.com,TR,Turkey,Asia,Western Asia
91.241.48.153,4,15temmuzdernegi.net,TR,Turkey,Asia,Western Asia
188.124.24.242,4,16haber.com,TR,Turkey,Asia,Western Asia
185.247.139.99,4,185-247-139-99.plesk.page,TR,Turkey,Asia,Western Asia
95.173.186.106,4,1919.com.tr,TR,Turkey,Asia,Western Asia
78.142.210.14,4,192168l001.com,TR,Turkey,Asia,Western Asia
89.252.178.140,4,1en.net,TR,Turkey,Asia,Western Asia
85.111.52.229,4,212-studio.com,TR,Turkey,Asia,Western Asia
94.138.210.77,4,216service.com,TR,Turkey,Asia,Western Asia
95.173.165.38,4,21milyon.com,TR,Turkey,Asia,Western Asia
78.135.109.245,4,23haber.com,TR,Turkey,Asia,Western Asia
194.36.85.251,4,2cyazilim.net,TR,Turkey,Asia,Western Asia
185.106.209.33,4,2elalanyerler.com,TR,Turkey,Asia,Western Asia
185.198.72.36,4,2elarabam.com,TR,Turkey,Asia,Western Asia
89.252.174.226,4,333maket.com,TR,Turkey,Asia,Western Asia
185.85.205.152,4,34ofiskirtasiye.com,TR,Turkey,Asia,Western Asia
185.106.208.35,4,360servis.com,TR,Turkey,Asia,Western Asia
194.110.169.116,4,3aylarsencocuklar.com,TR,Turkey,Asia,Western Asia
185.85.190.92,4,3bmimarlikinsaat.com,TR,Turkey,Asia,Western Asia
89.252.131.152,4,3dbulut.com,TR,Turkey,Asia,Western Asia
213.238.176.60,4,3dmaxworld.com,TR,Turkey,Asia,Western Asia
85.95.237.211,4,3dmodellemeankara.com,TR,Turkey,Asia,Western Asia
109.232.220.210,4,3e1a.com,TR,Turkey,Asia,Western Asia
213.142.131.165,4,40fikir.com,TR,Turkey,Asia,Western Asia
171.22.185.74,4,41avm.com,TR,Turkey,Asia,Western Asia
178.210.175.25,4,4bem.com,TR,Turkey,Asia,Western Asia
213.74.98.36,4,4gnet.com.tr,TR,Turkey,Asia,Western Asia
78.142.210.23,4,4kfilmindir.net,TR,Turkey,Asia,Western Asia
185.15.196.183,4,6608522.com,TR,Turkey,Asia,Western Asia
185.248.58.10,4,724alsak.com,TR,Turkey,Asia,Western Asia
78.135.80.253,4,724healthy.com,TR,Turkey,Asia,Western Asia
185.13.59.205,4,724perfume.com,TR,Turkey,Asia,Western Asia
5.250.241.218,4,a-elektrik.com,TR,Turkey,Asia,Western Asia
93.187.203.37,4,a305teyim.com,TR,Turkey,Asia,Western Asia
185.8.129.148,4,a3haber.com,TR,Turkey,Asia,Western Asia
213.159.0.11,4,ab-ilan.com,TR,Turkey,Asia,Western Asia
31.192.214.162,4,abaegitim.com,TR,Turkey,Asia,Western Asia
45.145.20.68,4,abay.com.tr,TR,Turkey,Asia,Western Asia
45.145.20.70,4,abay.net.tr,TR,Turkey,Asia,Western Asia
185.13.58.6,4,abbateshop.com,TR,Turkey,Asia,Western Asia
217.116.199.161,4,abdulkadirozcan.com.tr,TR,Turkey,Asia,Western Asia
31.186.11.124,4,abgroupholding.com,TR,Turkey,Asia,Western Asia
94.103.47.56,4,abidosd.org.tr,TR,Turkey,Asia,Western Asia
89.252.184.166,4,abprojeyonetimi.com,TR,Turkey,Asia,Western Asia
176.53.11.190,4,abtsaat.com,TR,Turkey,Asia,Western Asia
81.21.164.201,4,acacia.com.tr,TR,Turkey,Asia,Western Asia
212.12.151.86,4,academic-tour.com,TR,Turkey,Asia,Western Asia
185.226.160.109,4,academiedeleyan.com,TR,Turkey,Asia,Western Asia
176.53.42.219,4,acelyatrend.com,TR,Turkey,Asia,Western Asia
5.180.186.27,4,acilhaber.net,TR,Turkey,Asia,Western Asia
5.2.84.161,4,acklinik.com,TR,Turkey,Asia,Western Asia
93.186.120.141,4,acos.com.tr,TR,Turkey,Asia,Western Asia
213.159.3.163,4,adakent.edu.tr,TR,Turkey,Asia,Western Asia
5.250.243.101,4,adakistanbul.com,TR,Turkey,Asia,Western Asia
185.51.20.174,4,adanahabermerkezi.com,TR,Turkey,Asia,Western Asia
45.151.250.192,4,adanasuperfm.com.tr,TR,Turkey,Asia,Western Asia
85.111.59.44,4,adaoto.com.tr,TR,Turkey,Asia,Western Asia
185.22.187.131,4,ademocut.com,TR,Turkey,Asia,Western Asia
45.158.14.118,4,adetasguvenlik.com,TR,Turkey,Asia,Western Asia
212.68.50.180,4,adflex.com.tr,TR,Turkey,Asia,Western Asia
37.140.242.52,4,adfor.io,TR,Turkey,Asia,Western Asia
188.132.147.5,4,admatic.com.tr,TR,Turkey,Asia,Western Asia
37.247.119.13,4,adoksan.com.tr,TR,Turkey,Asia,Western Asia
185.13.58.22,4,adresemama.com,TR,Turkey,Asia,Western Asia
77.223.141.17,4,adresgezgini.com,TR,Turkey,Asia,Western Asia
185.122.202.132,4,adscientificindex.com,TR,Turkey,Asia,Western Asia
94.102.4.119,4,adson.com.tr,TR,Turkey,Asia,Western Asia
185.46.55.78,4,adsotokiralama.com.tr,TR,Turkey,Asia,Western Asia
159.253.43.22,4,adsyield.com,TR,Turkey,Asia,Western Asia
188.132.135.242,4,adtarget.com.tr,TR,Turkey,Asia,Western Asia
5.180.104.232,4,adytransfer.com.tr,TR,Turkey,Asia,Western Asia
185.46.52.178,4,aed.com.tr,TR,Turkey,Asia,Western Asia
176.53.86.196,4,affocean.com,TR,Turkey,Asia,Western Asia
185.126.218.232,4,afiyethastanesi.com,TR,Turkey,Asia,Western Asia
185.51.20.122,4,afyonpostasi.com.tr,TR,Turkey,Asia,Western Asia
185.51.20.41,4,afyonzafer.net,TR,Turkey,Asia,Western Asia
81.22.102.157,4,agaclar.net,TR,Turkey,Asia,Western Asia
213.159.30.140,4,ageajans.com,TR,Turkey,Asia,Western Asia
89.252.159.108,4,agridahaber.com,TR,Turkey,Asia,Western Asia
